Reaction,Days,Subject,Country,Age,Caff
282.3402635214023,0,uepi334,Portugal,51,1
334.4939457741314,1,uepi334,Portugal,51,1
296.6883044963763,2,uepi334,Portugal,51,1
307.47143230264805,3,uepi334,Portugal,51,1
296.9764074642448,4,uepi334,Portugal,51,1
334.2741236817431,5,uepi334,Portugal,51,1
292.42807336703186,6,uepi334,Portugal,51,1
342.42371600750107,7,uepi334,Portugal,51,1
327.1819745829218,8,uepi334,Portugal,51,1
325.07619612040014,9,uepi334,Portugal,51,1
245.49722102019535,0,uepi335,Portugal,32,1
251.28707821484,1,uepi335,Portugal,32,1
265.79126484482055,2,uepi335,Portugal,32,1
268.68594417235806,3,uepi335,Portugal,32,1
229.36089541764636,4,uepi335,Portugal,32,1
302.6230215333964,5,uepi335,Portugal,32,1
314.6316289861951,6,uepi335,Portugal,32,1
309.0761121116827,7,uepi335,Portugal,32,1
310.5251714999051,8,uepi335,Portugal,32,1
354.20269529879823,9,uepi335,Portugal,32,1
150.76282921071237,0,uepi337,Portugal,33,1
185.8715850204325,1,uepi337,Portugal,33,1
200.69643128211283,2,uepi337,Portugal,33,1
172.5814852519963,3,uepi337,Portugal,33,1
257.9772873567413,4,uepi337,Portugal,33,1
279.55737147556096,5,uepi337,Portugal,33,1
256.1399281265691,6,uepi337,Portugal,33,1
276.240767807015,7,uepi337,Portugal,33,1
320.28780962955324,8,uepi337,Portugal,33,1
325.79368428260443,9,uepi337,Portugal,33,1
283.1633516035076,0,uepi349,Portugal,56,1
268.6175993417959,1,uepi349,Portugal,56,1
228.76671036704067,2,uepi349,Portugal,56,1
247.20612405656772,3,uepi349,Portugal,56,1
260.61245674659284,4,uepi349,Portugal,56,1
245.77435366063582,5,uepi349,Portugal,56,1
247.10789289523,6,uepi349,Portugal,56,1
259.8968043190136,7,uepi349,Portugal,56,1
249.6668245688976,8,uepi349,Portugal,56,1
233.90203770346795,9,uepi349,Portugal,56,1
150.63716883654504,0,uepi350,Portugal,41,0
166.8909278981365,1,uepi350,Portugal,41,0
227.72044202225004,2,uepi350,Portugal,41,0
204.96240263850453,3,uepi350,Portugal,41,0
210.7763105633895,4,uepi350,Portugal,41,0
241.16562549178855,5,uepi350,Portugal,41,0
229.41103746331834,6,uepi350,Portugal,41,0
214.60043506359563,7,uepi350,Portugal,41,0
221.41132153350492,8,uepi350,Portugal,41,0
230.96100630640206,9,uepi350,Portugal,41,0
196.05772416277597,0,uepi351,Portugal,38,1
211.24992923893268,1,uepi351,Portugal,38,1
254.89288900839063,2,uepi351,Portugal,38,1
239.69345176503055,3,uepi351,Portugal,38,1
251.62676113388653,4,uepi351,Portugal,38,1
244.1547233708926,5,uepi351,Portugal,38,1
330.35214059511543,6,uepi351,Portugal,38,1
321.7694383619564,7,uepi351,Portugal,38,1
286.60489643394254,8,uepi351,Portugal,38,1
306.36110080616004,9,uepi351,Portugal,38,1
219.67706646489088,0,uepi352,Portugal,45,0
208.67223386460128,1,uepi352,Portugal,45,0
192.06627531144443,2,uepi352,Portugal,45,0
229.88702577518382,3,uepi352,Portugal,45,0
200.51179255989584,4,uepi352,Portugal,45,0
232.0568198169898,5,uepi352,Portugal,45,0
170.43195333118754,6,uepi352,Portugal,45,0
163.51952012924806,7,uepi352,Portugal,45,0
233.95063540547335,8,uepi352,Portugal,45,0
222.21514702775056,9,uepi352,Portugal,45,0
235.45270739893147,0,uepi369,Portugal,35,0
326.5535077694132,1,uepi369,Portugal,35,0
238.47084974385433,2,uepi369,Portugal,35,0
353.51893785944117,3,uepi369,Portugal,35,0
316.4028929915005,4,uepi369,Portugal,35,0
303.7835199802784,5,uepi369,Portugal,35,0
318.6953931975065,6,uepi369,Portugal,35,0
411.3126387189116,7,uepi369,Portugal,35,0
403.34466561269335,8,uepi369,Portugal,35,0
420.91873807475224,9,uepi369,Portugal,35,0
220.95293214626972,0,uepi370,Portugal,32,0
183.32744258427164,1,uepi370,Portugal,32,0
272.38695855873885,2,uepi370,Portugal,32,0
256.20640804175383,3,uepi370,Portugal,32,0
245.19789066782693,4,uepi370,Portugal,32,0
285.8407653896497,5,uepi370,Portugal,32,0
277.56037655493026,6,uepi370,Portugal,32,0
289.87434926376187,7,uepi370,Portugal,32,0
360.4617870620802,8,uepi370,Portugal,32,0
351.8182077152853,9,uepi370,Portugal,32,0
230.10920550262426,0,uepi371,Portugal,36,1
227.1991733687932,1,uepi371,Portugal,36,1
305.846072810957,2,uepi371,Portugal,36,1
300.5351935501094,3,uepi371,Portugal,36,1
295.8567987610272,4,uepi371,Portugal,36,1
345.14476292371796,5,uepi371,Portugal,36,1
313.77922191790327,6,uepi371,Portugal,36,1
359.1460157362926,7,uepi371,Portugal,36,1
354.2562015551029,8,uepi371,Portugal,36,1
387.9040426953465,9,uepi371,Portugal,36,1
213.83523604181767,0,uepi372,Portugal,30,1
207.5544492218501,1,uepi372,Portugal,30,1
254.09957299574432,2,uepi372,Portugal,30,1
209.54167706274927,3,uepi372,Portugal,30,1
243.7248684259239,4,uepi372,Portugal,30,1
254.00191325229366,5,uepi372,Portugal,30,1
257.1430067197757,6,uepi372,Portugal,30,1
287.38884918705133,7,uepi372,Portugal,30,1
286.16945480218374,8,uepi372,Portugal,30,1
279.44863896533366,9,uepi372,Portugal,30,1
306.43345759757466,0,xbjl308,Australia,53,1
253.5841862259943,1,xbjl308,Australia,53,1
323.11558528238135,2,xbjl308,Australia,53,1
310.1950773365305,3,xbjl308,Australia,53,1
289.1710502918092,4,xbjl308,Australia,53,1
313.83481570040726,5,xbjl308,Australia,53,1
355.94827740083724,6,xbjl308,Australia,53,1
308.12404212789,7,xbjl308,Australia,53,1
367.6433469397878,8,xbjl308,Australia,53,1
341.23985854045327,9,xbjl308,Australia,53,1
239.69099723580558,0,xbjl309,Australia,35,0
271.0053533633796,1,xbjl309,Australia,35,0
229.29161681470288,2,xbjl309,Australia,35,0
280.89346257254664,3,xbjl309,Australia,35,0
304.56833469730117,4,xbjl309,Australia,35,0
331.17561537188897,5,xbjl309,Australia,35,0
325.6579314884776,6,xbjl309,Australia,35,0
376.0798169065131,7,xbjl309,Australia,35,0
348.97630382229136,8,xbjl309,Australia,35,0
375.3892117274287,9,xbjl309,Australia,35,0
248.8674141168824,0,xbjl310,Australia,33,1
269.3213977174714,1,xbjl310,Australia,33,1
297.03215596085016,2,xbjl310,Australia,33,1
286.47654272072816,3,xbjl310,Australia,33,1
306.92410010288705,4,xbjl310,Australia,33,1
322.15041618805304,5,xbjl310,Australia,33,1
299.50505564885896,6,xbjl310,Australia,33,1
302.1651644315041,7,xbjl310,Australia,33,1
336.47290812264134,8,xbjl310,Australia,33,1
294.3216439185167,9,xbjl310,Australia,33,1
217.34735116573142,0,xbjl330,Australia,32,1
230.0843377153335,1,xbjl330,Australia,32,1
267.16316560981016,2,xbjl330,Australia,32,1
273.53906292554433,3,xbjl330,Australia,32,1
296.53157837079397,4,xbjl330,Australia,32,1
293.518180421387,5,xbjl330,Australia,32,1
317.17408087020834,6,xbjl330,Australia,32,1
373.3950577420789,7,xbjl330,Australia,32,1
334.3805970762654,8,xbjl330,Australia,32,1
334.22784233871425,9,xbjl330,Australia,32,1
274.73241273835697,0,xbjl331,Australia,54,1
306.888164760955,1,xbjl331,Australia,54,1
330.3284266300645,2,xbjl331,Australia,54,1
305.3541024082724,3,xbjl331,Australia,54,1
269.7944717681874,4,xbjl331,Australia,54,1
294.4233238697721,5,xbjl331,Australia,54,1
268.401164239339,6,xbjl331,Australia,54,1
321.2852225778507,7,xbjl331,Australia,54,1
351.5207667997122,8,xbjl331,Australia,54,1
320.8646230886545,9,xbjl331,Australia,54,1
290.49054665136276,0,xbjl332,Australia,53,1
290.18090283839217,1,xbjl332,Australia,53,1
269.0758861099909,2,xbjl332,Australia,53,1
314.03831902753456,3,xbjl332,Australia,53,1
306.58752842792063,4,xbjl332,Australia,53,1
274.77199981229774,5,xbjl332,Australia,53,1
282.1100849578137,6,xbjl332,Australia,53,1
312.780559209624,7,xbjl332,Australia,53,1
285.01313444080915,8,xbjl332,Australia,53,1
312.34319437285654,9,xbjl332,Australia,53,1
307.75392487695706,0,xbjl333,Australia,53,1
294.79872574019646,1,xbjl333,Australia,53,1
317.21050372281616,2,xbjl333,Australia,53,1
342.0101746575956,3,xbjl333,Australia,53,1
314.04785808064275,4,xbjl333,Australia,53,1
363.38472447946174,5,xbjl333,Australia,53,1
364.34188655943825,6,xbjl333,Australia,53,1
391.5918177775712,7,xbjl333,Australia,53,1
404.287035981691,8,xbjl333,Australia,53,1
369.05916011903935,9,xbjl333,Australia,53,1
221.12747672839015,0,xbjl334,Australia,32,1
239.3791771374338,1,xbjl334,Australia,32,1
245.34143250456546,2,xbjl334,Australia,32,1
229.98957505075205,3,xbjl334,Australia,32,1
277.4206427079545,4,xbjl334,Australia,32,1
268.7025648143685,5,xbjl334,Australia,32,1
267.7851528743392,6,xbjl334,Australia,32,1
289.36247749237623,7,xbjl334,Australia,32,1
257.5306299972154,8,xbjl334,Australia,32,1
247.51136965174265,9,xbjl334,Australia,32,1
231.7909576782883,0,xbjl335,Australia,48,1
273.6551923293753,1,xbjl335,Australia,48,1
210.6303611755709,2,xbjl335,Australia,48,1
280.1055844791721,3,xbjl335,Australia,48,1
281.09373378514715,4,xbjl335,Australia,48,1
319.42422381873047,5,xbjl335,Australia,48,1
328.2333767549185,6,xbjl335,Australia,48,1
353.347187615306,7,xbjl335,Australia,48,1
370.30214886674145,8,xbjl335,Australia,48,1
365.411256174206,9,xbjl335,Australia,48,1
211.43362916692638,0,xbjl337,Australia,48,1
268.4729486960398,1,xbjl337,Australia,48,1
286.80791544894237,2,xbjl337,Australia,48,1
282.8363244892505,3,xbjl337,Australia,48,1
331.26419845596735,4,xbjl337,Australia,48,1
277.97046603561904,5,xbjl337,Australia,48,1
311.7740679094404,6,xbjl337,Australia,48,1
353.4731538514952,7,xbjl337,Australia,48,1
335.1406538884289,8,xbjl337,Australia,48,1
373.9657463803766,9,xbjl337,Australia,48,1
304.67998569234805,0,xbjl349,Australia,49,1
313.58299547501343,1,xbjl349,Australia,49,1
220.5559535868167,2,xbjl349,Australia,49,1
281.4211324259711,3,xbjl349,Australia,49,1
287.1499026169292,4,xbjl349,Australia,49,1
254.08356579288662,5,xbjl349,Australia,49,1
278.15647756019166,6,xbjl349,Australia,49,1
216.54234228854168,7,xbjl349,Australia,49,1
260.5075195934059,8,xbjl349,Australia,49,1
234.14091989994023,9,xbjl349,Australia,49,1
187.09439646807493,0,xbjl350,Australia,39,1
216.7883918123368,1,xbjl350,Australia,39,1
220.0131153829545,2,xbjl350,Australia,39,1
298.19469307688485,3,xbjl350,Australia,39,1
252.91625219984786,4,xbjl350,Australia,39,1
252.17552209654576,5,xbjl350,Australia,39,1
253.8759505215363,6,xbjl350,Australia,39,1
255.98194982357137,7,xbjl350,Australia,39,1
258.8276434750393,8,xbjl350,Australia,39,1
301.68587664213237,9,xbjl350,Australia,39,1
254.77493252239594,0,xbjl351,Australia,28,0
211.1865242913926,1,xbjl351,Australia,28,0
217.24802214703791,2,xbjl351,Australia,28,0
284.8195721526133,3,xbjl351,Australia,28,0
240.70143682924495,4,xbjl351,Australia,28,0
230.39423731406868,5,xbjl351,Australia,28,0
201.46338792064762,6,xbjl351,Australia,28,0
248.08670598854178,7,xbjl351,Australia,28,0
213.37786495189383,8,xbjl351,Australia,28,0
229.6392183788625,9,xbjl351,Australia,28,0
325.75668118171006,0,xbjl352,Australia,49,0
308.7791765949844,1,xbjl352,Australia,49,0
315.9230097083604,2,xbjl352,Australia,49,0
327.5646709519133,3,xbjl352,Australia,49,0
358.3638808176592,4,xbjl352,Australia,49,0
396.01228228296867,5,xbjl352,Australia,49,0
421.7870051684489,6,xbjl352,Australia,49,0
449.6301266245796,7,xbjl352,Australia,49,0
457.56675940879796,8,xbjl352,Australia,49,0
471.5052798968049,9,xbjl352,Australia,49,0
260.1238609471702,0,xbjl369,Australia,42,1
270.22628216580154,1,xbjl369,Australia,42,1
267.1253765321738,2,xbjl369,Australia,42,1
248.75975233950058,3,xbjl369,Australia,42,1
269.71763216580024,4,xbjl369,Australia,42,1
287.1709660886322,5,xbjl369,Australia,42,1
296.4161795879764,6,xbjl369,Australia,42,1
292.9627793617611,7,xbjl369,Australia,42,1
294.0099976887593,8,xbjl369,Australia,42,1
343.89435637854393,9,xbjl369,Australia,42,1
255.29339577853318,0,xbjl370,Australia,41,0
243.01840597235358,1,xbjl370,Australia,41,0
246.22793773080326,2,xbjl370,Australia,41,0
301.4807529960756,3,xbjl370,Australia,41,0
237.6125075961295,4,xbjl370,Australia,41,0
234.04938069160852,5,xbjl370,Australia,41,0
279.41161257616994,6,xbjl370,Australia,41,0
268.5719201218586,7,xbjl370,Australia,41,0
372.23430230586973,8,xbjl370,Australia,41,0
315.93808441121445,9,xbjl370,Australia,41,0
269.74761112385204,0,xbjl371,Australia,51,1
264.83192645428664,1,xbjl371,Australia,51,1
279.40669522213136,2,xbjl371,Australia,51,1
258.7625873067126,3,xbjl371,Australia,51,1
286.357802764113,4,xbjl371,Australia,51,1
316.42853800593133,5,xbjl371,Australia,51,1
321.9469112583502,6,xbjl371,Australia,51,1
322.2481237914574,7,xbjl371,Australia,51,1
280.2641208061495,8,xbjl371,Australia,51,1
328.0752423325317,9,xbjl371,Australia,51,1
242.6820575197863,0,xbjl372,Australia,54,0
219.54299032507964,1,xbjl372,Australia,54,0
245.12092740484687,2,xbjl372,Australia,54,0
245.33818956582178,3,xbjl372,Australia,54,0
239.4328019214883,4,xbjl372,Australia,54,0
310.4986636088461,5,xbjl372,Australia,54,0
243.409630817148,6,xbjl372,Australia,54,0
225.33714502109308,7,xbjl372,Australia,54,0
246.00720553942955,8,xbjl372,Australia,54,0
229.0990827221879,9,xbjl372,Australia,54,0
290.9345398380097,0,otby308,Estonia,47,1
268.1263426046423,1,otby308,Estonia,47,1
278.0347321734661,2,otby308,Estonia,47,1
273.57577696582496,3,otby308,Estonia,47,1
325.3068207843563,4,otby308,Estonia,47,1
367.4003536184005,5,otby308,Estonia,47,1
314.24351643933,6,otby308,Estonia,47,1
361.7050449476909,7,otby308,Estonia,47,1
391.5335254308655,8,otby308,Estonia,47,1
392.16917687118473,9,otby308,Estonia,47,1
269.82754656833094,0,otby309,Estonia,35,1
238.4658938456617,1,otby309,Estonia,35,1
297.41951707701094,2,otby309,Estonia,35,1
312.0934874139789,3,otby309,Estonia,35,1
267.21163869088997,4,otby309,Estonia,35,1
317.4111899042425,5,otby309,Estonia,35,1
292.4824745088449,6,otby309,Estonia,35,1
330.6624138637951,7,otby309,Estonia,35,1
340.76509234310726,8,otby309,Estonia,35,1
337.1413959986727,9,otby309,Estonia,35,1
257.09465472361734,0,otby310,Estonia,49,1
259.95657615113737,1,otby310,Estonia,49,1
289.36481285592623,2,otby310,Estonia,49,1
328.5873172184025,3,otby310,Estonia,49,1
313.2258582173858,4,otby310,Estonia,49,1
340.58783589864566,5,otby310,Estonia,49,1
314.77462462375263,6,otby310,Estonia,49,1
345.4789026700553,7,otby310,Estonia,49,1
348.51647023982497,8,otby310,Estonia,49,1
357.82251131884044,9,otby310,Estonia,49,1
256.7577799890044,0,otby330,Estonia,40,0
275.49687705379847,1,otby330,Estonia,40,0
304.65510832230575,2,otby330,Estonia,40,0
326.9352829467596,3,otby330,Estonia,40,0
327.809293667205,4,otby330,Estonia,40,0
377.52110907036376,5,otby330,Estonia,40,0
350.9578726886531,6,otby330,Estonia,40,0
347.9378741244789,7,otby330,Estonia,40,0
391.58788679821,8,otby330,Estonia,40,0
380.95150999046575,9,otby330,Estonia,40,0
280.54835747147024,0,otby331,Estonia,45,1
244.88185319480274,1,otby331,Estonia,45,1
243.91685478487204,2,otby331,Estonia,45,1
302.32597282108753,3,otby331,Estonia,45,1
299.73704679950515,4,otby331,Estonia,45,1
353.9474806777946,5,otby331,Estonia,45,1
286.0593550670558,6,otby331,Estonia,45,1
343.33620829353373,7,otby331,Estonia,45,1
345.9597230441538,8,otby331,Estonia,45,1
318.17721341954643,9,otby331,Estonia,45,1
245.60585920870375,0,otby332,Estonia,45,1
276.20865150490414,1,otby332,Estonia,45,1
303.39389413099144,2,otby332,Estonia,45,1
318.09385554711815,3,otby332,Estonia,45,1
348.96103994301717,4,otby332,Estonia,45,1
323.1009499074346,5,otby332,Estonia,45,1
367.0662821077993,6,otby332,Estonia,45,1
353.4104828868809,7,otby332,Estonia,45,1
337.3560490778741,8,otby332,Estonia,45,1
373.72899489100405,9,otby332,Estonia,45,1
195.21690247458756,0,otby333,Estonia,41,0
257.5611274417024,1,otby333,Estonia,41,0
261.9970106887287,2,otby333,Estonia,41,0
296.26923376965107,3,otby333,Estonia,41,0
280.76711293388547,4,otby333,Estonia,41,0
289.93614462482003,5,otby333,Estonia,41,0
335.565360561717,6,otby333,Estonia,41,0
284.7886985675883,7,otby333,Estonia,41,0
309.67388320178776,8,otby333,Estonia,41,0
306.0538321629385,9,otby333,Estonia,41,0
206.42790625932759,0,otby334,Estonia,25,1
242.17778538840602,1,otby334,Estonia,25,1
252.4323229964254,2,otby334,Estonia,25,1
221.1057132702049,3,otby334,Estonia,25,1
287.17175030902604,4,otby334,Estonia,25,1
301.6359335209059,5,otby334,Estonia,25,1
277.5237644894861,6,otby334,Estonia,25,1
326.8823639873004,7,otby334,Estonia,25,1
326.46183014146567,8,otby334,Estonia,25,1
320.77612188371006,9,otby334,Estonia,25,1
231.73737073463388,0,otby335,Estonia,44,1
209.7092350791889,1,otby335,Estonia,44,1
257.81351962831184,2,otby335,Estonia,44,1
176.01254549909828,3,otby335,Estonia,44,1
276.48469244393107,4,otby335,Estonia,44,1
271.12389550596157,5,otby335,Estonia,44,1
284.7266644509439,6,otby335,Estonia,44,1
233.895379934976,7,otby335,Estonia,44,1
229.55921752667456,8,otby335,Estonia,44,1
277.9164669106646,9,otby335,Estonia,44,1
297.24539033273123,0,otby337,Estonia,35,1
337.93555324326604,1,otby337,Estonia,35,1
307.71696309476994,2,otby337,Estonia,35,1
299.410890239648,3,otby337,Estonia,35,1
251.03826124642944,4,otby337,Estonia,35,1
283.63063742479204,5,otby337,Estonia,35,1
294.3365673848229,6,otby337,Estonia,35,1
313.8739770411608,7,otby337,Estonia,35,1
299.6391128497519,8,otby337,Estonia,35,1
345.9976453408388,9,otby337,Estonia,35,1
258.16254879622807,0,otby349,Estonia,32,1
283.1274161010747,1,otby349,Estonia,32,1
275.49380715226636,2,otby349,Estonia,32,1
222.0730711140354,3,otby349,Estonia,32,1
267.509194297656,4,otby349,Estonia,32,1
292.3204083175473,5,otby349,Estonia,32,1
325.0660283919645,6,otby349,Estonia,32,1
300.37056649075566,7,otby349,Estonia,32,1
317.1601639999644,8,otby349,Estonia,32,1
389.3506753743597,9,otby349,Estonia,32,1
214.57498382855002,0,otby350,Estonia,31,0
247.4189787540726,1,otby350,Estonia,31,0
276.95407156647786,2,otby350,Estonia,31,0
286.3459466685332,3,otby350,Estonia,31,0
257.4230284861019,4,otby350,Estonia,31,0
261.3836911962028,5,otby350,Estonia,31,0
261.6854548700428,6,otby350,Estonia,31,0
253.6867010154233,7,otby350,Estonia,31,0
312.2705031703599,8,otby350,Estonia,31,0
245.54215542484636,9,otby350,Estonia,31,0
144.06429918237316,0,otby351,Estonia,26,0
190.88657841692822,1,otby351,Estonia,26,0
206.40602985857987,2,otby351,Estonia,26,0
228.83421898652728,3,otby351,Estonia,26,0
290.99503584599205,4,otby351,Estonia,26,0
250.70078897527725,5,otby351,Estonia,26,0
255.3982612720779,6,otby351,Estonia,26,0
272.44936293122976,7,otby351,Estonia,26,0
263.6999293832357,8,otby351,Estonia,26,0
251.25352034540322,9,otby351,Estonia,26,0
224.9955868346981,0,otby352,Estonia,30,1
226.1188719334994,1,otby352,Estonia,30,1
249.30092360209454,2,otby352,Estonia,30,1
232.02412092707766,3,otby352,Estonia,30,1
308.307270099757,4,otby352,Estonia,30,1
292.3427263692173,5,otby352,Estonia,30,1
287.1703089590804,6,otby352,Estonia,30,1
326.4848901039008,7,otby352,Estonia,30,1
350.47969459497216,8,otby352,Estonia,30,1
362.0787969790834,9,otby352,Estonia,30,1
256.5717595846325,0,otby369,Estonia,30,1
195.54256053654265,1,otby369,Estonia,30,1
289.5819835324948,2,otby369,Estonia,30,1
321.6442208197278,3,otby369,Estonia,30,1
279.8712568693454,4,otby369,Estonia,30,1
293.03235313599436,5,otby369,Estonia,30,1
349.98501578148966,6,otby369,Estonia,30,1
308.6193753855437,7,otby369,Estonia,30,1
347.2640157843113,8,otby369,Estonia,30,1
348.37712889504394,9,otby369,Estonia,30,1
195.71563463280665,0,otby370,Estonia,27,1
183.61623139572288,1,otby370,Estonia,27,1
228.8267148850875,2,otby370,Estonia,27,1
236.11031965442731,3,otby370,Estonia,27,1
261.04150265231334,4,otby370,Estonia,27,1
269.5093446070739,5,otby370,Estonia,27,1
270.6108916984606,6,otby370,Estonia,27,1
302.0596343832297,7,otby370,Estonia,27,1
281.23373128313955,8,otby370,Estonia,27,1
316.82313139024023,9,otby370,Estonia,27,1
264.46706728028755,0,otby371,Estonia,30,1
286.4999567193734,1,otby371,Estonia,30,1
281.15754142719794,2,otby371,Estonia,30,1
282.77984204971665,3,otby371,Estonia,30,1
345.59748274881457,4,otby371,Estonia,30,1
361.4720153604963,5,otby371,Estonia,30,1
337.04521973390683,6,otby371,Estonia,30,1
302.64736482168496,7,otby371,Estonia,30,1
406.01973173097645,8,otby371,Estonia,30,1
449.0559256817649,9,otby371,Estonia,30,1
248.3969240051283,0,otby372,Estonia,52,0
292.9109989574677,1,otby372,Estonia,52,0
312.073940862482,2,otby372,Estonia,52,0
269.2371307963511,3,otby372,Estonia,52,0
296.6019478301737,4,otby372,Estonia,52,0
286.5780564161374,5,otby372,Estonia,52,0
332.4285862613001,6,otby372,Estonia,52,0
335.68927986854123,7,otby372,Estonia,52,0
365.59562164995924,8,otby372,Estonia,52,0
398.1291961421364,9,otby372,Estonia,52,0
228.26981408562904,0,npta308,Bosnia and Herzegovina          ,30,1
279.1351512562199,1,npta308,Bosnia and Herzegovina          ,30,1
254.66571015031911,2,npta308,Bosnia and Herzegovina          ,30,1
281.5548497706185,3,npta308,Bosnia and Herzegovina          ,30,1
255.36473668010018,4,npta308,Bosnia and Herzegovina          ,30,1
306.5105078964996,5,npta308,Bosnia and Herzegovina          ,30,1
292.81574905008273,6,npta308,Bosnia and Herzegovina          ,30,1
323.8129285420093,7,npta308,Bosnia and Herzegovina          ,30,1
332.3408391715378,8,npta308,Bosnia and Herzegovina          ,30,1
364.56390290807286,9,npta308,Bosnia and Herzegovina          ,30,1
275.868920378625,0,npta309,Bosnia and Herzegovina          ,37,1
252.49559998897578,1,npta309,Bosnia and Herzegovina          ,37,1
313.5702598185568,2,npta309,Bosnia and Herzegovina          ,37,1
347.4165774039154,3,npta309,Bosnia and Herzegovina          ,37,1
359.6554819318907,4,npta309,Bosnia and Herzegovina          ,37,1
354.202552889186,5,npta309,Bosnia and Herzegovina          ,37,1
366.2513499544307,6,npta309,Bosnia and Herzegovina          ,37,1
408.8451294972946,7,npta309,Bosnia and Herzegovina          ,37,1
383.76502400856623,8,npta309,Bosnia and Herzegovina          ,37,1
422.39099483717393,9,npta309,Bosnia and Herzegovina          ,37,1
245.9610219653101,0,npta310,Bosnia and Herzegovina          ,51,0
262.93679267585986,1,npta310,Bosnia and Herzegovina          ,51,0
302.51711441994973,2,npta310,Bosnia and Herzegovina          ,51,0
296.81125363475365,3,npta310,Bosnia and Herzegovina          ,51,0
301.88408088626255,4,npta310,Bosnia and Herzegovina          ,51,0
327.3436137552309,5,npta310,Bosnia and Herzegovina          ,51,0
323.0789418100227,6,npta310,Bosnia and Herzegovina          ,51,0
290.2493995740344,7,npta310,Bosnia and Herzegovina          ,51,0
335.3948024819263,8,npta310,Bosnia and Herzegovina          ,51,0
354.6546938761166,9,npta310,Bosnia and Herzegovina          ,51,0
245.65627215220704,0,npta330,Bosnia and Herzegovina          ,32,0
283.3018607258927,1,npta330,Bosnia and Herzegovina          ,32,0
327.69709193099595,2,npta330,Bosnia and Herzegovina          ,32,0
282.4526175949175,3,npta330,Bosnia and Herzegovina          ,32,0
343.2054542620732,4,npta330,Bosnia and Herzegovina          ,32,0
356.5374302660996,5,npta330,Bosnia and Herzegovina          ,32,0
406.17458444834864,6,npta330,Bosnia and Herzegovina          ,32,0
427.0999752231761,7,npta330,Bosnia and Herzegovina          ,32,0
435.16257055600664,8,npta330,Bosnia and Herzegovina          ,32,0
464.27847071706174,9,npta330,Bosnia and Herzegovina          ,32,0
242.70591159148447,0,npta331,Bosnia and Herzegovina          ,56,1
254.87941956198983,1,npta331,Bosnia and Herzegovina          ,56,1
266.7208291751289,2,npta331,Bosnia and Herzegovina          ,56,1
336.96970236075595,3,npta331,Bosnia and Herzegovina          ,56,1
329.56387817057765,4,npta331,Bosnia and Herzegovina          ,56,1
318.9306576656971,5,npta331,Bosnia and Herzegovina          ,56,1
361.5737209862889,6,npta331,Bosnia and Herzegovina          ,56,1
345.07182719843036,7,npta331,Bosnia and Herzegovina          ,56,1
356.74521018836913,8,npta331,Bosnia and Herzegovina          ,56,1
406.2271910101131,9,npta331,Bosnia and Herzegovina          ,56,1
301.82574270555597,0,npta332,Bosnia and Herzegovina          ,38,1
318.9076286002407,1,npta332,Bosnia and Herzegovina          ,38,1
321.13892562606156,2,npta332,Bosnia and Herzegovina          ,38,1
329.37877207998815,3,npta332,Bosnia and Herzegovina          ,38,1
307.76704160956723,4,npta332,Bosnia and Herzegovina          ,38,1
326.0520914566892,5,npta332,Bosnia and Herzegovina          ,38,1
402.07036115724367,6,npta332,Bosnia and Herzegovina          ,38,1
358.1838292666745,7,npta332,Bosnia and Herzegovina          ,38,1
397.4757249797808,8,npta332,Bosnia and Herzegovina          ,38,1
424.46264304740737,9,npta332,Bosnia and Herzegovina          ,38,1
307.1857401873284,0,npta333,Bosnia and Herzegovina          ,52,0
268.38579930432576,1,npta333,Bosnia and Herzegovina          ,52,0
310.071684940996,2,npta333,Bosnia and Herzegovina          ,52,0
285.47586315430186,3,npta333,Bosnia and Herzegovina          ,52,0
329.24145237584474,4,npta333,Bosnia and Herzegovina          ,52,0
338.8753813363469,5,npta333,Bosnia and Herzegovina          ,52,0
330.25834510892656,6,npta333,Bosnia and Herzegovina          ,52,0
328.2112052706916,7,npta333,Bosnia and Herzegovina          ,52,0
375.2432375533008,8,npta333,Bosnia and Herzegovina          ,52,0
299.9155290196222,9,npta333,Bosnia and Herzegovina          ,52,0
276.73942448362914,0,npta334,Bosnia and Herzegovina          ,40,0
304.3464955878984,1,npta334,Bosnia and Herzegovina          ,40,0
268.80636285195226,2,npta334,Bosnia and Herzegovina          ,40,0
305.65573526446474,3,npta334,Bosnia and Herzegovina          ,40,0
293.04074397920937,4,npta334,Bosnia and Herzegovina          ,40,0
297.30076623704883,5,npta334,Bosnia and Herzegovina          ,40,0
310.11552515265197,6,npta334,Bosnia and Herzegovina          ,40,0
326.2875422062593,7,npta334,Bosnia and Herzegovina          ,40,0
387.03671989052526,8,npta334,Bosnia and Herzegovina          ,40,0
319.0135781001685,9,npta334,Bosnia and Herzegovina          ,40,0
271.04746648948515,0,npta335,Bosnia and Herzegovina          ,37,1
216.7117416283325,1,npta335,Bosnia and Herzegovina          ,37,1
317.43764800126985,2,npta335,Bosnia and Herzegovina          ,37,1
297.5164807464505,3,npta335,Bosnia and Herzegovina          ,37,1
344.63447719092,4,npta335,Bosnia and Herzegovina          ,37,1
310.870276379311,5,npta335,Bosnia and Herzegovina          ,37,1
339.0536049247487,6,npta335,Bosnia and Herzegovina          ,37,1
328.4592793882597,7,npta335,Bosnia and Herzegovina          ,37,1
