Country,Reaction,Days,Subject,Age,Caff
Estonia,198.10857628216897,1,otby351,26,0
Estonia,220.85002558906132,2,otby351,26,0
Estonia,250.50021258224945,3,otby351,26,0
Estonia,319.88302730695494,4,otby351,26,0
Estonia,286.81077830148087,5,otby351,26,0
Estonia,298.73024846352223,6,otby351,26,0
Estonia,323.0033479879148,7,otby351,26,0
Estonia,321.4759123051615,8,otby351,26,0
Estonia,316.25150113256973,9,otby351,26,0
Estonia,224.9955868346981,0,otby352,30,1
Estonia,233.34086979874013,1,otby352,30,1
Estonia,263.74491933257605,2,otby352,30,1
Estonia,253.69011452279986,3,otby352,30,1
Estonia,337.19526156071987,4,otby352,30,1
Estonia,328.4527156954209,5,otby352,30,1
Estonia,330.5022961505247,6,otby352,30,1
Estonia,377.0388751605859,7,otby352,30,1
Estonia,408.255677516898,8,otby352,30,1
Estonia,427.07677776624996,9,otby352,30,1
Estonia,256.5717595846325,0,otby369,30,1
Estonia,202.76455840178338,1,otby369,30,1
Estonia,304.02597926297625,2,otby369,30,1
Estonia,343.31021441545,3,otby369,30,1
Estonia,308.7592483303083,4,otby369,30,1
Estonia,329.142342462198,5,otby369,30,1
Estonia,393.317002972934,6,otby369,30,1
Estonia,359.17336044222884,7,otby369,30,1
Estonia,405.03999870623716,8,otby369,30,1
Estonia,413.37510968221045,9,otby369,30,1
Estonia,195.71563463280663,0,otby370,27,1
Estonia,190.8382292609636,1,otby370,27,1
Estonia,243.27071061556896,2,otby370,27,1
Estonia,257.7763132501495,3,otby370,27,1
Estonia,289.92949411327623,4,otby370,27,1
Estonia,305.6193339332775,5,otby370,27,1
Estonia,313.94287888990493,6,otby370,27,1
Estonia,352.6136194399148,7,otby370,27,1
Estonia,339.0097142050654,8,otby370,27,1
Estonia,381.8211121774068,9,otby370,27,1
Estonia,264.46706728028755,0,otby371,30,1
Estonia,293.72195458461414,1,otby371,30,1
Estonia,295.6015371576794,2,otby371,30,1
Estonia,304.4458356454388,3,otby371,30,1
Estonia,374.48547420977746,4,otby371,30,1
Estonia,397.5820046866999,5,otby371,30,1
Estonia,380.3772069253512,6,otby371,30,1
Estonia,353.20134987837,7,otby371,30,1
Estonia,463.79571465290235,8,otby371,30,1
Estonia,514.0539064689315,9,otby371,30,1
Estonia,248.3969240051283,0,otby372,52,0
Estonia,300.13299682270844,1,otby372,52,0
Estonia,326.51793659296345,2,otby372,52,0
Estonia,290.90312439207327,3,otby372,52,0
Estonia,325.4899392911366,4,otby372,52,0
Estonia,322.688045742341,5,otby372,52,0
Estonia,375.76057345274444,6,otby372,52,0
Estonia,386.2432649252263,7,otby372,52,0
Estonia,423.371604571885,8,otby372,52,0
Estonia,463.1271769293029,9,otby372,52,0
Romania,255.23033781073633,0,ropl308,43,1
Romania,296.35686441781655,1,ropl308,43,1
Romania,343.8546380784259,2,ropl308,43,1
Romania,332.67403071803915,3,ropl308,43,1
Romania,372.4525742670875,4,ropl308,43,1
Romania,448.6717538928697,5,ropl308,43,1
Romania,427.6951731555517,6,ropl308,43,1
Romania,486.7972054427156,7,ropl308,43,1
Romania,527.1045560236073,8,ropl308,43,1
Romania,531.9891163907715,9,ropl308,43,1
Romania,220.7068145244868,0,ropl309,37,0
Romania,242.05866739881992,1,ropl309,37,0
Romania,216.58470511499837,2,ropl309,37,0
Romania,235.84270732261442,3,ropl309,37,0
Romania,315.59857773682063,4,ropl309,37,0
Romania,263.2331733606458,5,ropl309,37,0
Romania,275.03159011231924,6,ropl309,37,0
Romania,336.9847558563248,7,ropl309,37,0
Romania,301.5805422573981,8,ropl309,37,0
Romania,325.1849819148747,9,ropl309,37,0
Romania,265.22809582693435,0,ropl310,43,1
Romania,285.09145988347353,1,ropl310,43,1
Romania,315.8601574072608,2,ropl310,43,1
Romania,263.9022290763838,3,ropl310,43,1
Romania,280.8085532124614,4,ropl310,43,1
Romania,326.42348282678745,5,ropl310,43,1
Romania,373.22635507212567,6,ropl310,43,1
Romania,388.5474867178629,7,ropl310,43,1
Romania,393.16698736731365,8,ropl310,43,1
Romania,404.6080081261193,9,ropl310,43,1
Romania,287.40981960353326,0,ropl330,52,1
Romania,230.83937736883996,1,ropl330,52,1
Romania,277.6359851565119,2,ropl330,52,1
Romania,238.64043462447705,3,ropl330,52,1
Romania,229.03380488367958,4,ropl330,52,1
Romania,265.24928985045557,5,ropl330,52,1
Romania,280.7278800148715,6,ropl330,52,1
Romania,251.03250062235134,7,ropl330,52,1
Romania,289.7296829504177,8,ropl330,52,1
Romania,293.3979883831698,9,ropl330,52,1
Romania,241.0491907107688,0,ropl331,51,0
Romania,267.08159563880383,1,ropl331,51,0
Romania,297.93746954828754,2,ropl331,51,0
Romania,260.7433900824545,3,ropl331,51,0
Romania,290.7512464763958,4,ropl331,51,0
Romania,308.19596083055745,5,ropl331,51,0
Romania,289.6733933029083,6,ropl331,51,0
Romania,345.4528935673297,7,ropl331,51,0
Romania,355.7529255508971,8,ropl331,51,0
Romania,316.3410497412111,9,ropl331,51,0
Romania,224.19135576678505,0,ropl332,33,0
Romania,250.44266075677058,1,ropl332,33,0
Romania,244.75230508102263,2,ropl332,33,0
Romania,295.49861983298666,3,ropl332,33,0
Romania,310.1537272377207,4,ropl332,33,0
Romania,336.33105213857584,5,ropl332,33,0
Romania,397.88179799970027,6,ropl332,33,0
Romania,410.09431760812953,7,ropl332,33,0
Romania,398.10742150943844,8,ropl332,33,0
Romania,465.16332097656567,9,ropl332,33,0
Romania,258.20534770432573,0,ropl333,38,0
Romania,269.6466648832479,1,ropl333,38,0
Romania,285.16318517897156,2,ropl333,38,0
Romania,277.80980070308595,3,ropl333,38,0
Romania,365.7996717245944,4,ropl333,38,0
Romania,372.06460614752297,5,ropl333,38,0
Romania,369.6695736082904,6,ropl333,38,0
Romania,415.93455934503055,7,ropl333,38,0
Romania,389.25986843178714,8,ropl333,38,0
Romania,481.82039259959015,9,ropl333,38,0
Romania,268.0113194827107,0,ropl334,33,1
Romania,300.1674323063697,1,ropl334,33,1
Romania,283.04912063197247,2,ropl334,33,1
Romania,347.9951451010765,3,ropl334,33,1
Romania,302.94988776288847,4,ropl334,33,1
Romania,361.5752865826471,5,ropl334,33,1
Romania,346.1988607941111,6,ropl334,33,1
Romania,335.9140861161036,7,ropl334,33,1
Romania,398.11929247379067,8,ropl334,33,1
Romania,411.24190641061523,9,ropl334,33,1
Romania,274.7700654834673,0,ropl335,53,0
Romania,313.85715042085064,1,ropl335,53,0
Romania,343.06485039610294,2,ropl335,53,0
Romania,364.22370296609205,3,ropl335,53,0
Romania,430.71733687333176,4,ropl335,53,0
Romania,384.8139301160748,5,ropl335,53,0
Romania,491.33063122306356,6,ropl335,53,0
Romania,441.356751762561,7,ropl335,53,0
Romania,425.10974994647336,8,ropl335,53,0
Romania,527.7050162502427,9,ropl335,53,0
Romania,247.03047555209665,0,ropl337,44,0
Romania,305.163275708183,1,ropl337,44,0
Romania,290.971118309043,2,ropl337,44,0
Romania,315.3800489025268,3,ropl337,44,0
Romania,320.09595594897763,4,ropl337,44,0
Romania,329.61082803539824,5,ropl337,44,0
Romania,346.6570698346489,6,ropl337,44,0
Romania,329.07768086738713,7,ropl337,44,0
Romania,413.3929015485959,8,ropl337,44,0
Romania,407.7455989366969,9,ropl337,44,0
Romania,189.07745093484033,0,ropl349,30,0
Romania,176.40721846796126,1,ropl349,30,0
Romania,272.56012386534906,2,ropl349,30,0
Romania,303.10087258899483,3,ropl349,30,0
Romania,329.13109830926425,4,ropl349,30,0
Romania,355.0678048114068,5,ropl349,30,0
Romania,333.163745731176,6,ropl349,30,0
Romania,368.5747888178447,7,ropl349,30,0
Romania,422.85343288044334,8,ropl349,30,0
Romania,407.5749271148988,9,ropl349,30,0
Romania,287.56454584529854,0,ropl350,43,1
Romania,280.63726439894606,1,ropl350,43,1
Romania,379.27254880937494,2,ropl350,43,1
Romania,333.74255445206694,3,ropl350,43,1
Romania,391.45258734747523,4,ropl350,43,1
Romania,361.49308192027223,5,ropl350,43,1
Romania,385.5850929979891,6,ropl350,43,1
Romania,379.144216333314,7,ropl350,43,1
Romania,397.2481314529327,8,ropl350,43,1
Romania,420.8950579970162,9,ropl350,43,1
Romania,275.5472058974943,0,ropl351,43,1
Romania,260.14420858797695,1,ropl351,43,1
Romania,321.176357549015,2,ropl351,43,1
Romania,310.7083193516037,3,ropl351,43,1
Romania,308.0598160092756,4,ropl351,43,1
Romania,350.75736938440036,5,ropl351,43,1
Romania,334.91900505837043,6,ropl351,43,1
Romania,333.6883616654841,7,ropl351,43,1
Romania,358.88950929549065,8,ropl351,43,1
Romania,363.2921940843456,9,ropl351,43,1
Romania,244.55509116314693,0,ropl352,36,1
Romania,254.5118670942001,1,ropl352,36,1
Romania,198.58011472719525,2,ropl352,36,1
Romania,292.82199439957117,3,ropl352,36,1
Romania,246.20465073436375,4,ropl352,36,1
Romania,244.66554584766624,5,ropl352,36,1
Romania,289.66873759272585,6,ropl352,36,1
Romania,289.0909109338066,7,ropl352,36,1
Romania,354.4980259763852,8,ropl352,36,1
Romania,383.5322117610571,9,ropl352,36,1
Romania,242.7268858153615,0,ropl369,35,0
Romania,242.9358111820076,1,ropl369,35,0
Romania,280.06973827113404,2,ropl369,35,0
Romania,305.15201593342243,3,ropl369,35,0
Romania,349.5309507708579,4,ropl369,35,0
Romania,387.5294199001494,5,ropl369,35,0
Romania,405.87017560911346,6,ropl369,35,0
Romania,392.22153283525495,7,ropl369,35,0
Romania,422.9843240865129,8,ropl369,35,0
Romania,410.8309469131177,9,ropl369,35,0
Romania,262.86503789487983,0,ropl370,41,1
Romania,231.01093791812198,1,ropl370,41,1
Romania,235.37441023057377,2,ropl370,41,1
Romania,273.14566204211883,3,ropl370,41,1
Romania,274.085613336623,4,ropl370,41,1
Romania,283.4387082470043,5,ropl370,41,1
Romania,275.56632997554425,6,ropl370,41,1
Romania,281.7770430988663,7,ropl370,41,1
Romania,329.7994632503673,8,ropl370,41,1
Romania,310.1450103608794,9,ropl370,41,1
Romania,222.99080597351195,0,ropl371,46,1
Romania,205.4144533674172,1,ropl371,46,1
Romania,265.1001273277847,2,ropl371,46,1
Romania,263.8095289419444,3,ropl371,46,1
Romania,304.91691431037,4,ropl371,46,1
Romania,276.0200743836361,5,ropl371,46,1
Romania,333.0363500000644,6,ropl371,46,1
Romania,300.3340391032732,7,ropl371,46,1
Romania,389.0148058197999,8,ropl371,46,1
Romania,424.72533822523496,9,ropl371,46,1
Romania,211.12358620634507,0,ropl372,46,1
Romania,270.594692412633,1,ropl372,46,1
Romania,284.58122643157105,2,ropl372,46,1
Romania,296.9384138242979,3,ropl372,46,1
Romania,298.26280522261004,4,ropl372,46,1
Romania,327.34163462275217,5,ropl372,46,1
Romania,321.0913056309892,6,ropl372,46,1
Romania,393.0347757224412,7,ropl372,46,1
Romania,356.3387756698502,8,ropl372,46,1
Romania,386.5297149873437,9,ropl372,46,1
Netherlands,277.3041337941342,0,fpxz308,53,1
Netherlands,271.3738677519027,1,fpxz308,53,1
Netherlands,353.2838886865012,2,fpxz308,53,1
Netherlands,307.02632120759495,3,fpxz308,53,1
Netherlands,353.7012040895446,4,fpxz308,53,1
Netherlands,400.8000379725611,5,fpxz308,53,1
Netherlands,419.21956012425034,6,fpxz308,53,1
Netherlands,477.7853887037127,7,fpxz308,53,1
Netherlands,517.2278194123744,8,fpxz308,53,1
Netherlands,477.85240749439413,9,fpxz308,53,1
Netherlands,282.5518360678967,0,fpxz309,31,1
Netherlands,257.5463224488128,1,fpxz309,31,1
Netherlands,195.41919609804648,2,fpxz309,31,1
Netherlands,237.8469537174754,3,fpxz309,31,1
Netherlands,243.65876872507255,4,fpxz309,31,1
Netherlands,280.0011420353065,5,fpxz309,31,1
Netherlands,259.23841645925467,6,fpxz309,31,1
Netherlands,232.82822007085022,7,fpxz309,31,1
Netherlands,328.248577444838,8,fpxz309,31,1
Netherlands,283.2965939745593,9,fpxz309,31,1
Netherlands,194.1748912869878,0,fpxz310,48,1
Netherlands,219.6124898691127,1,fpxz310,48,1
Netherlands,232.16168236646598,2,fpxz310,48,1
Netherlands,278.0095120856307,3,fpxz310,48,1
Netherlands,323.53873532527916,4,fpxz310,48,1
Netherlands,308.64455262310037,5,fpxz310,48,1
Netherlands,336.9379273687094,6,fpxz310,48,1
Netherlands,357.97688857827984,7,fpxz310,48,1
Netherlands,394.35533753744215,8,fpxz310,48,1
Netherlands,401.94846593114625,9,fpxz310,48,1
Netherlands,258.3486337511481,0,fpxz330,33,1
Netherlands,310.8693561512225,1,fpxz330,33,1
Netherlands,316.3864381351082,2,fpxz330,33,1
Netherlands,352.33497797125,3,fpxz330,33,1
Netherlands,369.26285174916427,4,fpxz330,33,1
Netherlands,370.4746537581773,5,fpxz330,33,1
Netherlands,441.27242415041235,6,fpxz330,33,1
Netherlands,434.5786191264185,7,fpxz330,33,1
Netherlands,466.9776501978701,8,fpxz330,33,1
Netherlands,540.9440514583147,9,fpxz330,33,1
Netherlands,231.6592713421623,0,fpxz331,39,1
Netherlands,263.6185642278332,1,fpxz331,39,1
Netherlands,267.9082903747297,2,fpxz331,39,1
Netherlands,295.6489491701628,3,fpxz331,39,1
Netherlands,289.86159188131944,4,fpxz331,39,1
Netherlands,259.92720227263334,5,fpxz331,39,1
Netherlands,325.46937252799927,6,fpxz331,39,1
Netherlands,338.41751043270034,7,fpxz331,39,1
Netherlands,375.5938469059336,8,fpxz331,39,1
Netherlands,330.65056103817597,9,fpxz331,39,1
Netherlands,233.1517485511767,0,fpxz332,40,1
Netherlands,229.21480539477682,1,fpxz332,40,1
Netherlands,310.07528794124914,2,fpxz332,40,1
Netherlands,322.84417057616065,3,fpxz332,40,1
Netherlands,332.82980346535453,4,fpxz332,40,1
Netherlands,354.9159259026511,5,fpxz332,40,1
Netherlands,363.6889070989803,6,fpxz332,40,1
Netherlands,388.80322964677276,7,fpxz332,40,1
Netherlands,419.7356765419463,8,fpxz332,40,1
Netherlands,442.21927665192624,9,fpxz332,40,1
Netherlands,272.8938821038389,0,fpxz333,51,1
Netherlands,277.1543164295821,1,fpxz333,51,1
Netherlands,303.2126494391355,2,fpxz333,51,1
Netherlands,353.6389366089559,3,fpxz333,51,1
Netherlands,358.3686148725917,4,fpxz333,51,1
Netherlands,336.7788571751554,5,fpxz333,51,1
Netherlands,386.3244661393231,6,fpxz333,51,1
Netherlands,445.76829268443925,7,fpxz333,51,1
Netherlands,450.83668572858977,8,fpxz333,51,1
Netherlands,448.34443476236095,9,fpxz333,51,1
Netherlands,247.69887354979105,0,fpxz334,46,0
Netherlands,248.1891205211348,1,fpxz334,46,0
Netherlands,282.2710577023076,2,fpxz334,46,0
Netherlands,351.6333626268369,3,fpxz334,46,0
Netherlands,361.49904549406483,4,fpxz334,46,0
Netherlands,352.21545264311055,5,fpxz334,46,0
Netherlands,359.60947784753716,6,fpxz334,46,0
Netherlands,399.44531878166026,7,fpxz334,46,0
Netherlands,394.1935861060084,8,fpxz334,46,0
Netherlands,414.72572952960866,9,fpxz334,46,0
Netherlands,291.26413437382,0,fpxz335,47,1
Netherlands,295.4307563292684,1,fpxz335,47,1
Netherlands,327.51094737349626,2,fpxz335,47,1
Netherlands,291.39796506756545,3,fpxz335,47,1
Netherlands,373.63352539454195,4,fpxz335,47,1
Netherlands,325.6713905797756,5,fpxz335,47,1
Netherlands,367.3154585430022,6,fpxz335,47,1
Netherlands,322.3158806716282,7,fpxz335,47,1
Netherlands,350.2900601564933,8,fpxz335,47,1
Netherlands,352.0001062468844,9,fpxz335,47,1
Netherlands,259.44446708871385,0,fpxz337,41,1
Netherlands,272.674762537791,1,fpxz337,41,1
Netherlands,289.8476717191169,2,fpxz337,41,1
Netherlands,311.3598837859607,3,fpxz337,41,1
Netherlands,306.1016195666979,4,fpxz337,41,1
Netherlands,313.9943946857913,5,fpxz337,41,1
Netherlands,336.0879302203761,6,fpxz337,41,1
Netherlands,279.82503123736865,7,fpxz337,41,1
Netherlands,269.1753990150356,8,fpxz337,41,1
Netherlands,346.16929423785615,9,fpxz337,41,1
Netherlands,211.69836495632435,0,fpxz349,28,0
Netherlands,230.89334779076913,1,fpxz349,28,0
Netherlands,232.73890725413224,2,fpxz349,28,0
Netherlands,276.6607618690923,3,fpxz349,28,0
Netherlands,278.505946155861,4,fpxz349,28,0
Netherlands,314.3381521240387,5,fpxz349,28,0
Netherlands,282.830073370015,6,fpxz349,28,0
Netherlands,280.64321693837485,7,fpxz349,28,0
Netherlands,328.15696415956637,8,fpxz349,28,0
Netherlands,341.118171097811,9,fpxz349,28,0
Netherlands,265.6787752380952,0,fpxz350,45,0
Netherlands,275.50786594201713,1,fpxz350,45,0
Netherlands,294.54450144559195,2,fpxz350,45,0
Netherlands,315.7091117944817,3,fpxz350,45,0
Netherlands,363.5139895511869,4,fpxz350,45,0
Netherlands,381.37037967500873,5,fpxz350,45,0
Netherlands,369.5990682135251,6,fpxz350,45,0
Netherlands,396.646303013161,7,fpxz350,45,0
Netherlands,404.0029151527721,8,fpxz350,45,0
Netherlands,476.704967426787,9,fpxz350,45,0
Netherlands,203.45144676581128,0,fpxz351,34,1
Netherlands,274.2005742405571,1,fpxz351,34,1
Netherlands,346.78436032804706,2,fpxz351,34,1
Netherlands,364.8197810657852,3,fpxz351,34,1
Netherlands,422.6409529171282,4,fpxz351,34,1
Netherlands,398.3832567553452,5,fpxz351,34,1
Netherlands,475.9311767855298,6,fpxz351,34,1
Netherlands,471.6212826177158,7,fpxz351,34,1
Netherlands,515.4069127538116,8,fpxz351,34,1
Netherlands,557.1821976525299,9,fpxz351,34,1
Netherlands,227.58014654133152,0,fpxz352,48,0
Netherlands,241.6077851532606,1,fpxz352,48,0
Netherlands,298.85452950472165,2,fpxz352,48,0
Netherlands,280.0093772731211,3,fpxz352,48,0
Netherlands,336.64754544902064,4,fpxz352,48,0
Netherlands,383.46431559961115,5,fpxz352,48,0
Netherlands,392.04018339851393,6,fpxz352,48,0
Netherlands,381.78432279889216,7,fpxz352,48,0
Netherlands,471.66848064517416,8,fpxz352,48,0
Netherlands,461.097312593754,9,fpxz352,48,0
Netherlands,226.32820541671256,0,fpxz369,36,1
Netherlands,215.7231589332397,1,fpxz369,36,1
Netherlands,256.6163895918984,2,fpxz369,36,1
Netherlands,309.27881690849244,3,fpxz369,36,1
Netherlands,212.27023685574994,4,fpxz369,36,1
Netherlands,294.34301657754776,5,fpxz369,36,1
Netherlands,278.2522944662186,6,fpxz369,36,1
Netherlands,233.0104399751716,7,fpxz369,36,1
Netherlands,273.81900129179206,8,fpxz369,36,1
Netherlands,304.9739311372159,9,fpxz369,36,1
Netherlands,210.6469806787888,0,fpxz370,33,1
Netherlands,243.1436728693658,1,fpxz370,33,1
Netherlands,258.0382130490909,2,fpxz370,33,1
Netherlands,304.4627206901606,3,fpxz370,33,1
Netherlands,314.2261492954999,4,fpxz370,33,1
Netherlands,390.57759870976685,5,fpxz370,33,1
Netherlands,390.1571021267857,6,fpxz370,33,1
Netherlands,394.32631684806375,7,fpxz370,33,1
Netherlands,382.348234134475,8,fpxz370,33,1
Netherlands,442.18525622449954,9,fpxz370,33,1
Netherlands,257.41056623536883,0,fpxz371,49,1
Netherlands,292.5032941606109,1,fpxz371,49,1
Netherlands,276.15762484716237,2,fpxz371,49,1
Netherlands,351.33209152545226,3,fpxz371,49,1
Netherlands,332.4675751572971,4,fpxz371,49,1
Netherlands,264.14472214558754,5,fpxz371,49,1
Netherlands,384.0643889565497,6,fpxz371,49,1
Netherlands,346.6647758469095,7,fpxz371,49,1
Netherlands,387.62329626001946,8,fpxz371,49,1
Netherlands,385.5596887153272,9,fpxz371,49,1
Netherlands,270.73664954741963,0,fpxz372,37,1
Netherlands,257.59368595773725,1,fpxz372,37,1
Netherlands,220.63071544154246,2,fpxz372,37,1
Netherlands,273.8224594511528,3,fpxz372,37,1
Netherlands,265.96940354937243,4,fpxz372,37,1
Netherlands,284.27273595198864,5,fpxz372,37,1
Netherlands,336.42015373461453,6,fpxz372,37,1
Netherlands,363.295373583136,7,fpxz372,37,1
Netherlands,319.1704211703538,8,fpxz372,37,1
Netherlands,365.1784690974685,9,fpxz372,37,1
Switzerland,213.4932216595979,0,gcdx308,32,0
Switzerland,175.68761334582567,1,gcdx308,32,0
Switzerland,208.74973395704868,2,gcdx308,32,0
Switzerland,288.3367527591582,3,gcdx308,32,0
Switzerland,241.63352047174314,4,gcdx308,32,0
Switzerland,282.70311658484695,5,gcdx308,32,0
Switzerland,288.56466244632134,6,gcdx308,32,0
Switzerland,343.4541154627202,7,gcdx308,32,0
Switzerland,346.37895328750903,8,gcdx308,32,0
Switzerland,333.54417603233736,9,gcdx308,32,0
Switzerland,271.052839460978,0,gcdx309,37,0
Switzerland,254.06136176841432,1,gcdx309,37,0
Switzerland,246.47613093996452,2,gcdx309,37,0
Switzerland,225.26541671881563,3,gcdx309,37,0
Switzerland,294.80115800323944,4,gcdx309,37,0
Switzerland,267.64903615316223,5,gcdx309,37,0
Switzerland,312.0276244453696,6,gcdx309,37,0
Switzerland,347.1681538961917,7,gcdx309,37,0
Switzerland,380.21241025706723,8,gcdx309,37,0
Switzerland,421.5684211148726,9,gcdx309,37,0
Switzerland,252.4877571784785,0,gcdx310,23,1
Switzerland,254.06773816693146,1,gcdx310,23,1
Switzerland,280.24453448319576,2,gcdx310,23,1
Switzerland,321.39087286709804,3,gcdx310,23,1
Switzerland,293.2975088861863,4,gcdx310,23,1
Switzerland,314.4741412849149,5,gcdx310,23,1
Switzerland,364.2879676411626,6,gcdx310,23,1
Switzerland,381.86914965763384,7,gcdx310,23,1
Switzerland,364.27815859807214,8,gcdx310,23,1
Switzerland,438.1496297775387,9,gcdx310,23,1
Switzerland,247.52417104597777,0,gcdx330,36,1
Switzerland,295.09768584632934,1,gcdx330,36,1
Switzerland,271.8194633401603,2,gcdx330,36,1
Switzerland,285.32360649793293,3,gcdx330,36,1
Switzerland,409.75143813956436,4,gcdx330,36,1
Switzerland,365.78642969608023,5,gcdx330,36,1
Switzerland,406.359575266006,6,gcdx330,36,1
Switzerland,465.261272947687,7,gcdx330,36,1
Switzerland,492.0098603118161,8,gcdx330,36,1
Switzerland,433.82795958305206,9,gcdx330,36,1
Switzerland,203.7421731325645,0,gcdx331,39,1
Switzerland,262.72380226484523,1,gcdx331,39,1
Switzerland,295.90355037187516,2,gcdx331,39,1
Switzerland,291.7483207352715,3,gcdx331,39,1
Switzerland,328.89529077719993,4,gcdx331,39,1
Switzerland,344.7787095526326,5,gcdx331,39,1
Switzerland,417.1793460691797,6,gcdx331,39,1
Switzerland,411.5064824449346,7,gcdx331,39,1
Switzerland,438.8907059567871,8,gcdx331,39,1
Switzerland,472.3707538682609,9,gcdx331,39,1
Switzerland,279.45864862606766,0,gcdx332,49,1
Switzerland,249.09917783232063,1,gcdx332,49,1
Switzerland,282.81221082390124,2,gcdx332,49,1
Switzerland,327.2773884693819,3,gcdx332,49,1
Switzerland,326.180997413373,4,gcdx332,49,1
Switzerland,368.5985718330514,5,gcdx332,49,1
Switzerland,364.26172793213357,6,gcdx332,49,1
Switzerland,411.68991976780194,7,gcdx332,49,1
Switzerland,382.2798009808492,8,gcdx332,49,1
Switzerland,422.1710952708674,9,gcdx332,49,1
Switzerland,222.53526689890867,0,gcdx333,46,1
Switzerland,286.79518270886786,1,gcdx333,46,1
Switzerland,305.95756235180005,2,gcdx333,46,1
Switzerland,321.6597257727204,3,gcdx333,46,1
Switzerland,330.5030746065218,4,gcdx333,46,1
Switzerland,355.8450939149128,5,gcdx333,46,1
Switzerland,409.4814984681216,6,gcdx333,46,1
Switzerland,403.1265020579194,7,gcdx333,46,1
Switzerland,414.8311396029616,8,gcdx333,46,1
Switzerland,444.40802926515414,9,gcdx333,46,1
Switzerland,205.77541193532335,0,gcdx334,30,1
Switzerland,214.16851519958442,1,gcdx334,30,1
Switzerland,260.6558381347745,2,gcdx334,30,1
Switzerland,253.33417486982626,3,gcdx334,30,1
Switzerland,247.8735015519798,4,gcdx334,30,1
Switzerland,296.3019041234398,5,gcdx334,30,1
Switzerland,319.86702259162143,6,gcdx334,30,1
Switzerland,316.8347508701447,7,gcdx334,30,1
Switzerland,341.78818552078513,8,gcdx334,30,1
Switzerland,356.78165488012195,9,gcdx334,30,1
Switzerland,286.0633718609286,0,gcdx335,44,1
Switzerland,288.97783583312537,1,gcdx335,44,1
Switzerland,293.10394884176156,2,gcdx335,44,1
Switzerland,331.9451485090527,3,gcdx335,44,1
Switzerland,368.8255000630299,4,gcdx335,44,1
Switzerland,381.43809961852435,5,gcdx335,44,1
Switzerland,368.061078454499,6,gcdx335,44,1
Switzerland,429.61281692566564,7,gcdx335,44,1
Switzerland,381.06613223750435,8,gcdx335,44,1
Switzerland,421.82127839167276,9,gcdx335,44,1
Switzerland,293.9999971870439,0,gcdx337,44,0
Switzerland,262.6751856966357,1,gcdx337,44,0
Switzerland,288.659683904651,2,gcdx337,44,0
Switzerland,309.7587052000744,3,gcdx337,44,0
Switzerland,342.97515523506934,4,gcdx337,44,0
Switzerland,348.0678424181823,5,gcdx337,44,0
Switzerland,340.59549847339724,6,gcdx337,44,0
Switzerland,295.31586311158964,7,gcdx337,44,0
Switzerland,372.2579505141147,8,gcdx337,44,0
Switzerland,425.5561110920749,9,gcdx337,44,0
Switzerland,272.9364345020009,0,gcdx349,40,1
Switzerland,298.16204377961583,1,gcdx349,40,1
Switzerland,344.8997832945527,2,gcdx349,40,1
Switzerland,306.8472661748797,3,gcdx349,40,1
Switzerland,365.8890082530356,4,gcdx349,40,1
Switzerland,352.4982142420505,5,gcdx349,40,1
Switzerland,400.2986154821084,6,gcdx349,40,1
Switzerland,429.5156091358573,7,gcdx349,40,1
Switzerland,487.86452265708175,8,gcdx349,40,1
Switzerland,445.41203250922086,9,gcdx349,40,1
Switzerland,184.55430723156147,0,gcdx350,44,1
Switzerland,262.1634319146681,1,gcdx350,44,1
Switzerland,294.48419080912305,2,gcdx350,44,1
Switzerland,261.20495886712763,3,gcdx350,44,1
Switzerland,316.57874852184057,4,gcdx350,44,1
Switzerland,297.9862688895172,5,gcdx350,44,1
Switzerland,313.0285554702772,6,gcdx350,44,1
Switzerland,338.9600280685525,7,gcdx350,44,1
Switzerland,392.5663899064002,8,gcdx350,44,1
Switzerland,396.9266313660833,9,gcdx350,44,1
Switzerland,250.38623091800503,0,gcdx351,45,0
Switzerland,295.90928085321127,1,gcdx351,45,0
Switzerland,305.21283504433114,2,gcdx351,45,0
Switzerland,309.55168663640126,3,gcdx351,45,0
Switzerland,308.53120490951073,4,gcdx351,45,0
Switzerland,368.10895865726815,5,gcdx351,45,0
Switzerland,309.31441916856693,6,gcdx351,45,0
Switzerland,445.64269442015336,7,gcdx351,45,0
Switzerland,385.3104962465032,8,gcdx351,45,0
Switzerland,385.13152004381647,9,gcdx351,45,0
Switzerland,223.75385417156343,0,gcdx352,42,0
Switzerland,249.40158098128677,1,gcdx352,42,0
Switzerland,242.72360473113903,2,gcdx352,42,0
Switzerland,325.9531023257743,3,gcdx352,42,0
Switzerland,300.19380281850096,4,gcdx352,42,0
Switzerland,331.29805593658665,5,gcdx352,42,0
Switzerland,309.69742714175584,6,gcdx352,42,0
Switzerland,379.6854061182436,7,gcdx352,42,0
Switzerland,314.8520683921723,8,gcdx352,42,0
Switzerland,359.7258009278022,9,gcdx352,42,0
Switzerland,319.97786369780795,0,gcdx369,36,1
Switzerland,297.1280468012976,1,gcdx369,36,1
Switzerland,312.0183894756101,2,gcdx369,36,1
Switzerland,295.8666852800507,3,gcdx369,36,1
Switzerland,350.7172653078497,4,gcdx369,36,1
Switzerland,364.676928648467,5,gcdx369,36,1
Switzerland,407.59392251597956,6,gcdx369,36,1
