PID,age,level,character,mode,P,N,M,NGV
ppt_57,35,level8,cartoon,VR,2,4,3,11.5
ppt_57,35,level6,cartoon,VR,2,4,3,12
ppt_57,35,level1,cartoon,VR,2,4,3,11
ppt_57,35,level5,realistic,VR,2,4,3,8.5
ppt_57,35,level4,cartoon,VR,2,4,3,12
ppt_57,35,level3,realistic,VR,2,4,3,12
ppt_57,35,level9,realistic,VR,2,4,3,11.5
ppt_58,43,level5,realistic,VR,2,3,4,12
ppt_58,43,level3,cartoon,VR,2,3,4,12.5
ppt_58,43,level10,cartoon,VR,2,3,4,15.5
ppt_58,43,level5,cartoon,VR,2,3,4,15.5
ppt_58,43,level8,cartoon,VR,2,3,4,11.5
ppt_58,43,level7,realistic,VR,2,3,4,9.5
ppt_58,43,level7,cartoon,VR,2,3,4,12.5
ppt_58,43,level3,realistic,VR,2,3,4,12.5
ppt_58,43,level8,realistic,VR,2,3,4,10.5
ppt_58,43,level4,cartoon,VR,2,3,4,12
ppt_58,43,level10,realistic,VR,2,3,4,8.5
ppt_58,43,level4,realistic,VR,2,3,4,9.5
ppt_58,43,level2,realistic,VR,2,3,4,8
ppt_58,43,level1,realistic,VR,2,3,4,9.5
ppt_58,43,level9,realistic,VR,2,3,4,13.5
ppt_58,43,level6,cartoon,VR,2,3,4,13
ppt_58,43,level9,cartoon,VR,2,3,4,10.5
ppt_58,43,level6,realistic,VR,2,3,4,10
ppt_58,43,level2,cartoon,VR,2,3,4,13.5
ppt_58,43,level1,cartoon,VR,2,3,4,13.5
ppt_59,36,level9,cartoon,VR,2,4,3,1
ppt_59,36,level5,cartoon,VR,2,4,3,0
ppt_59,36,level7,cartoon,VR,2,4,3,0
ppt_59,36,level5,realistic,VR,2,4,3,0
ppt_59,36,level2,realistic,VR,2,4,3,0
ppt_59,36,level6,realistic,VR,2,4,3,0
ppt_59,36,level10,cartoon,VR,2,4,3,0
ppt_59,36,level10,realistic,VR,2,4,3,0
ppt_59,36,level1,realistic,VR,2,4,3,0
ppt_59,36,level1,cartoon,VR,2,4,3,0
ppt_59,36,level7,realistic,VR,2,4,3,0
ppt_59,36,level8,realistic,VR,2,4,3,0
ppt_59,36,level3,realistic,VR,2,4,3,0
ppt_59,36,level8,cartoon,VR,2,4,3,0
ppt_59,36,level3,cartoon,VR,2,4,3,0
ppt_59,36,level2,cartoon,VR,2,4,3,1
ppt_59,36,level4,cartoon,VR,2,4,3,0
ppt_59,36,level6,cartoon,VR,2,4,3,0
ppt_59,36,level9,realistic,VR,2,4,3,0
ppt_59,36,level4,realistic,VR,2,4,3,0
ppt_6,27,level7,realistic,Screen,4,4,4,15
ppt_6,27,level9,cartoon,Screen,4,4,4,11.5
ppt_6,27,level8,cartoon,Screen,4,4,4,10.5
ppt_6,27,level3,realistic,Screen,4,4,4,17.5
ppt_6,27,level10,realistic,Screen,4,4,4,13.5
ppt_6,27,level10,cartoon,Screen,4,4,4,9
ppt_6,27,level4,realistic,Screen,4,4,4,11.5
ppt_6,27,level2,cartoon,Screen,4,4,4,9
ppt_6,27,level8,realistic,Screen,4,4,4,13
ppt_6,27,level4,cartoon,Screen,4,4,4,11.5
ppt_6,27,level3,cartoon,Screen,4,4,4,8
ppt_6,27,level5,realistic,Screen,4,4,4,14
ppt_6,27,level1,cartoon,Screen,4,4,4,13.5
ppt_6,27,level2,realistic,Screen,4,4,4,11.5
ppt_6,27,level1,realistic,Screen,4,4,4,15.5
ppt_6,27,level9,realistic,Screen,4,4,4,17.5
ppt_6,27,level6,realistic,Screen,4,4,4,18
ppt_6,27,level7,cartoon,Screen,4,4,4,14
ppt_6,27,level6,cartoon,Screen,4,4,4,12.5
ppt_6,27,level5,cartoon,Screen,4,4,4,9
ppt_60,35,level2,cartoon,VR,2,3,3,11
ppt_60,35,level3,realistic,VR,2,3,3,13
ppt_60,35,level10,cartoon,VR,2,3,3,13.5
ppt_60,35,level2,realistic,VR,2,3,3,7.5
ppt_60,35,level9,realistic,VR,2,3,3,11.5
ppt_60,35,level5,realistic,VR,2,3,3,8.5
ppt_60,35,level8,realistic,VR,2,3,3,13
ppt_60,35,level5,cartoon,VR,2,3,3,10
ppt_60,35,level7,realistic,VR,2,3,3,11.5
ppt_60,35,level10,realistic,VR,2,3,3,8.5
ppt_60,35,level1,realistic,VR,2,3,3,11.5
ppt_60,35,level4,realistic,VR,2,3,3,8.5
ppt_60,35,level4,cartoon,VR,2,3,3,10.5
ppt_60,35,level7,cartoon,VR,2,3,3,12
ppt_60,35,level6,realistic,VR,2,3,3,12
ppt_60,35,level9,cartoon,VR,2,3,3,12
ppt_60,35,level8,cartoon,VR,2,3,3,9.5
ppt_60,35,level6,cartoon,VR,2,3,3,14.5
ppt_60,35,level3,cartoon,VR,2,3,3,11.5
ppt_60,35,level1,cartoon,VR,2,3,3,12
ppt_61,34,level9,realistic,VR,2,3,2,11
ppt_61,34,level5,cartoon,VR,2,3,2,11.5
ppt_61,34,level1,cartoon,VR,2,3,2,12
ppt_61,34,level10,realistic,VR,2,3,2,8.5
ppt_61,34,level5,realistic,VR,2,3,2,12.5
ppt_61,34,level7,cartoon,VR,2,3,2,15
ppt_61,34,level6,cartoon,VR,2,3,2,11
ppt_61,34,level4,realistic,VR,2,3,2,8.5
ppt_61,34,level3,realistic,VR,2,3,2,10.5
ppt_61,34,level10,cartoon,VR,2,3,2,12
ppt_61,34,level6,realistic,VR,2,3,2,8
ppt_61,34,level9,cartoon,VR,2,3,2,14.5
ppt_61,34,level3,cartoon,VR,2,3,2,11.5
ppt_61,34,level8,cartoon,VR,2,3,2,12
ppt_61,34,level4,cartoon,VR,2,3,2,10
ppt_61,34,level8,realistic,VR,2,3,2,10
ppt_61,34,level1,realistic,VR,2,3,2,8
ppt_61,34,level2,realistic,VR,2,3,2,10.5
ppt_61,34,level2,cartoon,VR,2,3,2,15
ppt_61,34,level7,realistic,VR,2,3,2,11
ppt_62,34,level1,cartoon,VR,2,3,3,9.5
ppt_62,34,level3,realistic,VR,2,3,3,12.5
ppt_62,34,level2,cartoon,VR,2,3,3,11.5
ppt_62,34,level9,realistic,VR,2,3,3,15.5
ppt_62,34,level6,cartoon,VR,2,3,3,13
ppt_62,34,level10,cartoon,VR,2,3,3,13.5
ppt_62,34,level5,realistic,VR,2,3,3,12.5
ppt_62,34,level9,cartoon,VR,2,3,3,12
ppt_62,34,level8,cartoon,VR,2,3,3,10.5
ppt_62,34,level2,realistic,VR,2,3,3,12
ppt_62,34,level3,cartoon,VR,2,3,3,11
ppt_62,34,level6,realistic,VR,2,3,3,13
ppt_62,34,level7,realistic,VR,2,3,3,14.5
ppt_62,34,level5,cartoon,VR,2,3,3,12
ppt_62,34,level1,realistic,VR,2,3,3,12.5
ppt_62,34,level4,realistic,VR,2,3,3,15.5
ppt_62,34,level4,cartoon,VR,2,3,3,11.5
ppt_62,34,level8,realistic,VR,2,3,3,15
ppt_62,34,level10,realistic,VR,2,3,3,12
ppt_62,34,level7,cartoon,VR,2,3,3,10
ppt_63,20,level6,realistic,VR,2,2,3,7.5
ppt_63,20,level10,cartoon,VR,2,2,3,11.5
ppt_63,20,level7,cartoon,VR,2,2,3,11
ppt_63,20,level8,realistic,VR,2,2,3,7
ppt_63,20,level9,cartoon,VR,2,2,3,9.5
ppt_63,20,level3,realistic,VR,2,2,3,9
ppt_63,20,level2,cartoon,VR,2,2,3,10.5
ppt_63,20,level10,realistic,VR,2,2,3,8.5
ppt_63,20,level5,realistic,VR,2,2,3,7
ppt_63,20,level5,cartoon,VR,2,2,3,11
ppt_63,20,level1,cartoon,VR,2,2,3,11.5
ppt_63,20,level8,cartoon,VR,2,2,3,8
ppt_63,20,level9,realistic,VR,2,2,3,8
ppt_63,20,level4,realistic,VR,2,2,3,8
ppt_63,20,level4,cartoon,VR,2,2,3,10.5
ppt_63,20,level7,realistic,VR,2,2,3,11.5
ppt_63,20,level6,cartoon,VR,2,2,3,8
ppt_63,20,level1,realistic,VR,2,2,3,11
ppt_63,20,level3,cartoon,VR,2,2,3,12
ppt_63,20,level2,realistic,VR,2,2,3,11.5
ppt_65,20,level9,cartoon,VR,2,3,3,13
ppt_65,20,level10,realistic,VR,2,3,3,12.5
ppt_65,20,level3,cartoon,VR,2,3,3,17
ppt_65,20,level4,realistic,VR,2,3,3,11.5
ppt_65,20,level2,cartoon,VR,2,3,3,15.5
ppt_65,20,level8,realistic,VR,2,3,3,13
ppt_65,20,level1,cartoon,VR,2,3,3,13.5
ppt_65,20,level2,realistic,VR,2,3,3,12.5
ppt_65,20,level3,realistic,VR,2,3,3,12.5
ppt_65,20,level8,cartoon,VR,2,3,3,11.5
ppt_65,20,level6,cartoon,VR,2,3,3,11
ppt_65,20,level7,realistic,VR,2,3,3,13
ppt_65,20,level10,cartoon,VR,2,3,3,12.5
ppt_65,20,level9,realistic,VR,2,3,3,11.5
ppt_65,20,level4,cartoon,VR,2,3,3,11
ppt_65,20,level1,realistic,VR,2,3,3,9
ppt_65,20,level5,cartoon,VR,2,3,3,12.5
ppt_65,20,level6,realistic,VR,2,3,3,10.5
ppt_65,20,level5,realistic,VR,2,3,3,11
ppt_65,20,level7,cartoon,VR,2,3,3,13.5
ppt_66,43,level1,cartoon,VR,2,4,4,5.5
ppt_66,43,level2,realistic,VR,2,4,4,8
ppt_66,43,level7,cartoon,VR,2,4,4,10.5
ppt_66,43,level5,cartoon,VR,2,4,4,6.5
ppt_66,43,level4,cartoon,VR,2,4,4,11
ppt_66,43,level6,cartoon,VR,2,4,4,7.5
ppt_66,43,level5,realistic,VR,2,4,4,8.5
ppt_66,43,level7,realistic,VR,2,4,4,11
ppt_66,43,level10,realistic,VR,2,4,4,8.5
ppt_66,43,level1,realistic,VR,2,4,4,9.5
ppt_66,43,level8,cartoon,VR,2,4,4,8.5
ppt_66,43,level9,cartoon,VR,2,4,4,4.5
ppt_66,43,level4,realistic,VR,2,4,4,9
ppt_66,43,level3,cartoon,VR,2,4,4,6.5
ppt_66,43,level6,realistic,VR,2,4,4,11
ppt_66,43,level8,realistic,VR,2,4,4,8.5
ppt_66,43,level2,cartoon,VR,2,4,4,9.5
ppt_66,43,level10,cartoon,VR,2,4,4,8.5
ppt_66,43,level9,realistic,VR,2,4,4,7.5
ppt_66,43,level3,realistic,VR,2,4,4,9
ppt_67,39,level5,cartoon,VR,2,2,2,9.5
ppt_67,39,level6,cartoon,VR,2,2,2,12
ppt_67,39,level9,realistic,VR,2,2,2,12
ppt_67,39,level2,cartoon,VR,2,2,2,15.5
ppt_67,39,level6,realistic,VR,2,2,2,10.5
ppt_67,39,level7,realistic,VR,2,2,2,14
ppt_67,39,level5,realistic,VR,2,2,2,9
ppt_67,39,level4,realistic,VR,2,2,2,14
ppt_67,39,level10,realistic,VR,2,2,2,9.5
ppt_67,39,level8,realistic,VR,2,2,2,12.5
ppt_67,39,level1,realistic,VR,2,2,2,10.5
ppt_67,39,level1,cartoon,VR,2,2,2,11
ppt_67,39,level9,cartoon,VR,2,2,2,15
ppt_67,39,level10,cartoon,VR,2,2,2,12.5
ppt_67,39,level2,realistic,VR,2,2,2,10
ppt_67,39,level8,cartoon,VR,2,2,2,11.5
ppt_67,39,level4,cartoon,VR,2,2,2,16
ppt_67,39,level7,cartoon,VR,2,2,2,14.5
ppt_67,39,level3,realistic,VR,2,2,2,13
ppt_67,39,level3,cartoon,VR,2,2,2,12
ppt_68,42,level7,cartoon,VR,2,3,3,11.5
ppt_68,42,level1,realistic,VR,2,3,3,10
ppt_68,42,level9,realistic,VR,2,3,3,11
ppt_68,42,level10,realistic,VR,2,3,3,11
ppt_68,42,level6,cartoon,VR,2,3,3,10.5
ppt_68,42,level8,realistic,VR,2,3,3,9
ppt_68,42,level1,cartoon,VR,2,3,3,13.5
ppt_68,42,level2,realistic,VR,2,3,3,12
ppt_68,42,level2,cartoon,VR,2,3,3,11.5
ppt_68,42,level5,cartoon,VR,2,3,3,10
ppt_68,42,level4,cartoon,VR,2,3,3,9.5
ppt_68,42,level3,cartoon,VR,2,3,3,15
ppt_68,42,level4,realistic,VR,2,3,3,13.5
ppt_68,42,level10,cartoon,VR,2,3,3,12.5
ppt_68,42,level7,realistic,VR,2,3,3,11.5
ppt_68,42,level9,cartoon,VR,2,3,3,12
ppt_68,42,level5,realistic,VR,2,3,3,11.5
ppt_68,42,level8,cartoon,VR,2,3,3,15
ppt_68,42,level6,realistic,VR,2,3,3,12.5
ppt_68,42,level3,realistic,VR,2,3,3,11
ppt_69,32,level3,realistic,VR,2,1,3,10.5
ppt_69,32,level3,cartoon,VR,2,1,3,9
ppt_69,32,level4,realistic,VR,2,1,3,9
ppt_69,32,level2,cartoon,VR,2,1,3,6.5
ppt_69,32,level1,cartoon,VR,2,1,3,7.5
ppt_69,32,level5,cartoon,VR,2,1,3,6.5
ppt_69,32,level6,cartoon,VR,2,1,3,9.5
ppt_69,32,level10,realistic,VR,2,1,3,10
ppt_69,32,level5,realistic,VR,2,1,3,12
ppt_69,32,level9,realistic,VR,2,1,3,10
ppt_69,32,level7,cartoon,VR,2,1,3,8
ppt_69,32,level7,realistic,VR,2,1,3,8
ppt_69,32,level1,realistic,VR,2,1,3,11
ppt_69,32,level4,cartoon,VR,2,1,3,7
ppt_69,32,level10,cartoon,VR,2,1,3,5
ppt_69,32,level8,realistic,VR,2,1,3,8.5
ppt_69,32,level9,cartoon,VR,2,1,3,8.5
ppt_69,32,level2,realistic,VR,2,1,3,8
ppt_69,32,level8,cartoon,VR,2,1,3,8
ppt_69,32,level6,realistic,VR,2,1,3,9.5
ppt_7,46,level4,cartoon,Screen,2,3,3,17
ppt_7,46,level10,realistic,Screen,2,3,3,16.5
ppt_7,46,level2,cartoon,Screen,2,3,3,12.5
ppt_7,46,level9,realistic,Screen,2,3,3,13
ppt_7,46,level3,cartoon,Screen,2,3,3,16.5
ppt_7,46,level1,realistic,Screen,2,3,3,16
ppt_7,46,level6,realistic,Screen,2,3,3,16
ppt_7,46,level7,realistic,Screen,2,3,3,14
ppt_7,46,level6,cartoon,Screen,2,3,3,13.5
ppt_7,46,level8,cartoon,Screen,2,3,3,13
ppt_7,46,level10,cartoon,Screen,2,3,3,16.5
ppt_7,46,level8,realistic,Screen,2,3,3,14.5
ppt_7,46,level9,cartoon,Screen,2,3,3,16
ppt_7,46,level7,cartoon,Screen,2,3,3,12.5
ppt_7,46,level1,cartoon,Screen,2,3,3,17
ppt_7,46,level2,realistic,Screen,2,3,3,14
ppt_7,46,level5,cartoon,Screen,2,3,3,14
ppt_7,46,level5,realistic,Screen,2,3,3,19.5
ppt_7,46,level4,realistic,Screen,2,3,3,15
ppt_7,46,level3,realistic,Screen,2,3,3,14.5
ppt_70,36,level10,cartoon,VR,2,3,4,13.5
ppt_70,36,level1,cartoon,VR,2,3,4,14
ppt_70,36,level7,realistic,VR,2,3,4,16
ppt_70,36,level4,realistic,VR,2,3,4,13
ppt_70,36,level3,realistic,VR,2,3,4,12.5
ppt_70,36,level9,realistic,VR,2,3,4,12
ppt_70,36,level2,cartoon,VR,2,3,4,16.5
ppt_70,36,level4,cartoon,VR,2,3,4,13
ppt_70,36,level3,cartoon,VR,2,3,4,17.5
ppt_70,36,level8,cartoon,VR,2,3,4,15
ppt_70,36,level6,realistic,VR,2,3,4,13
ppt_70,36,level1,realistic,VR,2,3,4,12
ppt_70,36,level2,realistic,VR,2,3,4,14
ppt_70,36,level6,cartoon,VR,2,3,4,14.5
ppt_70,36,level7,cartoon,VR,2,3,4,18.5
ppt_70,36,level5,realistic,VR,2,3,4,13
ppt_70,36,level8,realistic,VR,2,3,4,15
ppt_70,36,level9,cartoon,VR,2,3,4,13.5
ppt_70,36,level5,cartoon,VR,2,3,4,17.5
ppt_70,36,level10,realistic,VR,2,3,4,14.5
ppt_71,33,level3,cartoon,VR,3,3,3,15
ppt_71,33,level6,realistic,VR,3,3,3,10
ppt_71,33,level7,cartoon,VR,3,3,3,11
ppt_71,33,level9,realistic,VR,3,3,3,12
ppt_71,33,level5,cartoon,VR,3,3,3,13.5
ppt_71,33,level9,cartoon,VR,3,3,3,11.5
ppt_71,33,level10,realistic,VR,3,3,3,12.5
ppt_71,33,level2,realistic,VR,3,3,3,12
ppt_71,33,level10,cartoon,VR,3,3,3,13
ppt_71,33,level4,realistic,VR,3,3,3,12
ppt_71,33,level4,cartoon,VR,3,3,3,6.5
ppt_71,33,level8,realistic,VR,3,3,3,9
ppt_71,33,level2,cartoon,VR,3,3,3,10.5
ppt_71,33,level5,realistic,VR,3,3,3,9.5
ppt_71,33,level1,cartoon,VR,3,3,3,13.5
ppt_71,33,level8,cartoon,VR,3,3,3,11
ppt_71,33,level7,realistic,VR,3,3,3,11
ppt_71,33,level6,cartoon,VR,3,3,3,13
ppt_71,33,level1,realistic,VR,3,3,3,13.5
ppt_71,33,level3,realistic,VR,3,3,3,14
ppt_72,45,level7,realistic,VR,2,2,3,6.5
ppt_72,45,level6,realistic,VR,2,2,3,10
ppt_72,45,level8,realistic,VR,2,2,3,10
ppt_72,45,level4,cartoon,VR,2,2,3,12
ppt_72,45,level1,realistic,VR,2,2,3,9.5
ppt_72,45,level4,realistic,VR,2,2,3,9.5
ppt_72,45,level9,realistic,VR,2,2,3,5.5
ppt_72,45,level7,cartoon,VR,2,2,3,12.5
ppt_72,45,level5,cartoon,VR,2,2,3,8.5
ppt_72,45,level5,realistic,VR,2,2,3,6
ppt_72,45,level2,realistic,VR,2,2,3,7
ppt_72,45,level8,cartoon,VR,2,2,3,11.5
ppt_72,45,level10,realistic,VR,2,2,3,9
ppt_72,45,level3,realistic,VR,2,2,3,11.5
ppt_72,45,level6,cartoon,VR,2,2,3,9.5
ppt_72,45,level2,cartoon,VR,2,2,3,9
ppt_72,45,level10,cartoon,VR,2,2,3,14
ppt_72,45,level3,cartoon,VR,2,2,3,11
ppt_72,45,level1,cartoon,VR,2,2,3,10
ppt_72,45,level9,cartoon,VR,2,2,3,5.5
ppt_73,27,level10,cartoon,VR,2,3,4,8
ppt_73,27,level4,cartoon,VR,2,3,4,8.5
ppt_73,27,level5,realistic,VR,2,3,4,8
ppt_73,27,level8,cartoon,VR,2,3,4,15
ppt_73,27,level9,realistic,VR,2,3,4,13
ppt_73,27,level4,realistic,VR,2,3,4,10.5
ppt_73,27,level9,cartoon,VR,2,3,4,10.5
ppt_73,27,level7,cartoon,VR,2,3,4,10.5
ppt_73,27,level7,realistic,VR,2,3,4,12.5
ppt_73,27,level5,cartoon,VR,2,3,4,12
ppt_73,27,level1,realistic,VR,2,3,4,9.5
ppt_73,27,level3,cartoon,VR,2,3,4,11.5
ppt_73,27,level1,cartoon,VR,2,3,4,13
ppt_73,27,level8,realistic,VR,2,3,4,12.5
ppt_73,27,level6,cartoon,VR,2,3,4,11.5
ppt_73,27,level2,cartoon,VR,2,3,4,12.5
ppt_73,27,level10,realistic,VR,2,3,4,9.5
ppt_73,27,level6,realistic,VR,2,3,4,8.5
ppt_73,27,level2,realistic,VR,2,3,4,11.5
ppt_73,27,level3,realistic,VR,2,3,4,13.5
ppt_74,38,level7,cartoon,VR,4,4,4,14
ppt_74,38,level4,realistic,VR,4,4,4,20
ppt_74,38,level1,cartoon,VR,4,4,4,14
ppt_74,38,level6,cartoon,VR,4,4,4,17.5
ppt_74,38,level2,realistic,VR,4,4,4,20.5
ppt_74,38,level3,cartoon,VR,4,4,4,14.5
ppt_74,38,level10,realistic,VR,4,4,4,16
ppt_74,38,level8,cartoon,VR,4,4,4,18
ppt_74,38,level9,realistic,VR,4,4,4,19.5
ppt_74,38,level6,realistic,VR,4,4,4,14.5
ppt_74,38,level8,realistic,VR,4,4,4,16.5
ppt_74,38,level4,cartoon,VR,4,4,4,11
ppt_74,38,level9,cartoon,VR,4,4,4,17
ppt_74,38,level3,realistic,VR,4,4,4,14.5
ppt_74,38,level1,realistic,VR,4,4,4,16.5
ppt_74,38,level7,realistic,VR,4,4,4,14.5
ppt_74,38,level5,realistic,VR,4,4,4,15.5
ppt_74,38,level10,cartoon,VR,4,4,4,15
ppt_74,38,level5,cartoon,VR,4,4,4,17.5
ppt_74,38,level2,cartoon,VR,4,4,4,15
ppt_75,28,level6,realistic,VR,1,2,2,10.5
ppt_75,28,level5,cartoon,VR,1,2,2,8.5
ppt_75,28,level2,realistic,VR,1,2,2,12
ppt_75,28,level3,cartoon,VR,1,2,2,11.5
ppt_75,28,level6,cartoon,VR,1,2,2,10.5
ppt_75,28,level4,realistic,VR,1,2,2,11
ppt_75,28,level9,cartoon,VR,1,2,2,12.5
ppt_75,28,level4,cartoon,VR,1,2,2,9.5
ppt_75,28,level7,realistic,VR,1,2,2,13
ppt_75,28,level3,realistic,VR,1,2,2,11.5
ppt_75,28,level7,cartoon,VR,1,2,2,11.5
ppt_75,28,level1,cartoon,VR,1,2,2,9.5
ppt_75,28,level2,cartoon,VR,1,2,2,12
ppt_75,28,level1,realistic,VR,1,2,2,15
ppt_75,28,level5,realistic,VR,1,2,2,12
ppt_75,28,level10,realistic,VR,1,2,2,12
ppt_75,28,level10,cartoon,VR,1,2,2,10
ppt_75,28,level8,cartoon,VR,1,2,2,7.5
ppt_75,28,level9,realistic,VR,1,2,2,10.5
ppt_75,28,level8,realistic,VR,1,2,2,8
ppt_76,42,level5,cartoon,VR,2,3,3,6
ppt_76,42,level3,cartoon,VR,2,3,3,5
ppt_76,42,level1,cartoon,VR,2,3,3,7.5
ppt_76,42,level6,realistic,VR,2,3,3,7.5
ppt_76,42,level7,realistic,VR,2,3,3,5
ppt_76,42,level7,cartoon,VR,2,3,3,7
ppt_76,42,level9,realistic,VR,2,3,3,6
ppt_76,42,level8,realistic,VR,2,3,3,6.5
ppt_76,42,level3,realistic,VR,2,3,3,7
ppt_76,42,level4,realistic,VR,2,3,3,6
ppt_76,42,level4,cartoon,VR,2,3,3,7.5
ppt_76,42,level1,realistic,VR,2,3,3,7
ppt_76,42,level9,cartoon,VR,2,3,3,5.5
ppt_76,42,level5,realistic,VR,2,3,3,1
ppt_76,42,level10,cartoon,VR,2,3,3,6.5
ppt_76,42,level2,realistic,VR,2,3,3,4
ppt_76,42,level2,cartoon,VR,2,3,3,5.5
ppt_76,42,level10,realistic,VR,2,3,3,5.5
ppt_76,42,level6,cartoon,VR,2,3,3,4
ppt_76,42,level8,cartoon,VR,2,3,3,4
ppt_77,43,level3,cartoon,VR,2,3,2,13.5
ppt_77,43,level1,cartoon,VR,2,3,2,13
ppt_77,43,level9,cartoon,VR,2,3,2,13.5
ppt_77,43,level6,realistic,VR,2,3,2,10.5
ppt_77,43,level4,cartoon,VR,2,3,2,9.5
ppt_77,43,level2,cartoon,VR,2,3,2,10
ppt_77,43,level10,realistic,VR,2,3,2,10.5
ppt_77,43,level2,realistic,VR,2,3,2,15.5
ppt_77,43,level3,realistic,VR,2,3,2,13
ppt_77,43,level7,realistic,VR,2,3,2,15
ppt_77,43,level8,cartoon,VR,2,3,2,10.5
ppt_77,43,level10,cartoon,VR,2,3,2,6
ppt_77,43,level4,realistic,VR,2,3,2,9
ppt_77,43,level9,realistic,VR,2,3,2,11.5
ppt_77,43,level5,cartoon,VR,2,3,2,14
ppt_77,43,level1,realistic,VR,2,3,2,13.5
ppt_77,43,level6,cartoon,VR,2,3,2,8.5
ppt_77,43,level7,cartoon,VR,2,3,2,8.5
ppt_77,43,level8,realistic,VR,2,3,2,13.5
ppt_77,43,level5,realistic,VR,2,3,2,14
ppt_78,35,level8,realistic,VR,2,3,2,5
ppt_78,35,level10,cartoon,VR,2,3,2,12
ppt_78,35,level9,realistic,VR,2,3,2,5.5
ppt_78,35,level10,realistic,VR,2,3,2,5
ppt_78,35,level3,realistic,VR,2,3,2,5.5
ppt_78,35,level7,realistic,VR,2,3,2,6
ppt_78,35,level4,realistic,VR,2,3,2,7
ppt_78,35,level5,cartoon,VR,2,3,2,8.5
ppt_78,35,level8,cartoon,VR,2,3,2,11.5
ppt_78,35,level1,realistic,VR,2,3,2,7
ppt_78,35,level7,cartoon,VR,2,3,2,6.5
ppt_78,35,level4,cartoon,VR,2,3,2,6
ppt_78,35,level1,cartoon,VR,2,3,2,9
ppt_78,35,level5,realistic,VR,2,3,2,4
ppt_78,35,level2,cartoon,VR,2,3,2,8
ppt_78,35,level6,cartoon,VR,2,3,2,5.5
ppt_78,35,level2,realistic,VR,2,3,2,6.5
ppt_78,35,level9,cartoon,VR,2,3,2,7
ppt_78,35,level6,realistic,VR,2,3,2,6
ppt_78,35,level3,cartoon,VR,2,3,2,8.5
ppt_79,39,level10,realistic,VR,2,3,2,10.5
ppt_79,39,level8,cartoon,VR,2,3,2,9.5
ppt_79,39,level7,cartoon,VR,2,3,2,12
ppt_79,39,level9,cartoon,VR,2,3,2,10.5
ppt_79,39,level2,realistic,VR,2,3,2,10.5
ppt_79,39,level7,realistic,VR,2,3,2,9
ppt_79,39,level2,cartoon,VR,2,3,2,13.5
ppt_79,39,level1,realistic,VR,2,3,2,10.5
ppt_79,39,level4,cartoon,VR,2,3,2,12.5
ppt_79,39,level1,cartoon,VR,2,3,2,9
ppt_79,39,level5,cartoon,VR,2,3,2,10
ppt_79,39,level9,realistic,VR,2,3,2,7.5
ppt_79,39,level8,realistic,VR,2,3,2,6.5
ppt_79,39,level3,cartoon,VR,2,3,2,10.5
ppt_79,39,level5,realistic,VR,2,3,2,10
ppt_79,39,level3,realistic,VR,2,3,2,10.5
ppt_79,39,level4,realistic,VR,2,3,2,6.5
ppt_79,39,level6,realistic,VR,2,3,2,10
ppt_79,39,level6,cartoon,VR,2,3,2,7
ppt_79,39,level10,cartoon,VR,2,3,2,12
ppt_8,47,level3,realistic,Screen,2,3,4,13.5
ppt_8,47,level1,realistic,Screen,2,3,4,14.5
ppt_8,47,level5,realistic,Screen,2,3,4,10.5
ppt_8,47,level2,cartoon,Screen,2,3,4,11.5
ppt_8,47,level8,realistic,Screen,2,3,4,12.5
ppt_8,47,level4,realistic,Screen,2,3,4,11
ppt_8,47,level10,realistic,Screen,2,3,4,8.5
ppt_8,47,level9,cartoon,Screen,2,3,4,12.5
ppt_8,47,level3,cartoon,Screen,2,3,4,12
ppt_8,47,level6,realistic,Screen,2,3,4,11.5
ppt_8,47,level6,cartoon,Screen,2,3,4,11
ppt_8,47,level4,cartoon,Screen,2,3,4,10
ppt_8,47,level7,realistic,Screen,2,3,4,11.5
ppt_8,47,level5,cartoon,Screen,2,3,4,9.5
ppt_8,47,level8,cartoon,Screen,2,3,4,8.5
ppt_8,47,level1,cartoon,Screen,2,3,4,10.5
ppt_8,47,level2,realistic,Screen,2,3,4,12.5
ppt_8,47,level7,cartoon,Screen,2,3,4,10
ppt_8,47,level10,cartoon,Screen,2,3,4,13.5
ppt_8,47,level9,realistic,Screen,2,3,4,15.5
ppt_80,34,level8,cartoon,VR,3,2,2,11
ppt_80,34,level5,cartoon,VR,3,2,2,11
ppt_80,34,level5,realistic,VR,3,2,2,13
ppt_80,34,level6,cartoon,VR,3,2,2,12
ppt_80,34,level1,realistic,VR,3,2,2,7
ppt_80,34,level7,cartoon,VR,3,2,2,10.5
ppt_80,34,level6,realistic,VR,3,2,2,11.5
ppt_80,34,level4,cartoon,VR,3,2,2,9
ppt_80,34,level3,realistic,VR,3,2,2,11
ppt_80,34,level1,cartoon,VR,3,2,2,9
ppt_80,34,level7,realistic,VR,3,2,2,10.5
ppt_80,34,level4,realistic,VR,3,2,2,13
ppt_80,34,level8,realistic,VR,3,2,2,10
ppt_80,34,level9,cartoon,VR,3,2,2,9.5
ppt_80,34,level2,realistic,VR,3,2,2,11
ppt_80,34,level10,realistic,VR,3,2,2,12.5
ppt_80,34,level3,cartoon,VR,3,2,2,11.5
ppt_80,34,level10,cartoon,VR,3,2,2,10.5
